# AIRGLOW LINE LIST for SKYCORR (Noll et al. 2013)
# based on
# - Hanuschik (2003) and Cosby et al. (2006) UVES line atlas
#   for optical non-OH lines and OH lines with delta v >= 4
#   (scaled to mean intensities of the Patat (2008) FORS1 data set)
# - OH calculations of Rousselot et al. (2000)
#   for Einstein coefficients of Goldman et al. (1998) instead of Mies (1974)
#   (scaled to the measured OH intensities in the optical)
# - O2 bands at 1.27 and 1.58 mum from the HITRAN database for 200 K
#   (scaled to match mean O2/OH band flux ratios of an XSHOOTER NIR data set)
# Meaning of Columns:
# Wavelength: line centres in vacuum and mum
# Flux: unextincted line flux in phot/sm2as2
# Trans: absorption-related transmission at zenith for Cerro Paranal mean
#        conditions
# Different variability classes are indicated:
# Type: 1: OI5577, 2: NaID, 3: OIred, 4: OH, 5: O2
# Flag for roto-vibrational systems (A and B groups defined):
# System: 0: no B groups defined, 1: OH, 2: O2(b-X), 3: O2(a-X)
# Fine classification by two group IDs:
# GroupA: e.g. same electronic states or vibrational transitions
# GroupB: e.g. same rotational upper levels
# For more details: SKYCORR user manual and Noll et al. (2012, A&A 543, A92)
# Wavelength[mum] Flux[phot/sm2as2] Trans[X=1] Type System GroupA GroupB
1.604292   0.0467 0.930865  4  1 32  0                                          
1.605716   0.0760 0.999343  4  1 32  0                                          
1.605985   0.0760 0.997010  4  1 32  0                                          
1.607364   0.0009 0.937780  4  1 33  0                                          
1.607402   0.0009 0.985377  4  1 33  0                                          
1.607970  33.3533 0.996140  4  1 33  3                                          
1.607971   0.0035 0.996146  4  1 33  0                                          
1.607980  33.3533 0.996136  4  1 33  3                                          
1.608059   0.0035 0.987539  4  1 33  0                                          
1.612829  94.1317 0.998607  4  1 33  4                                          
1.612892  94.1317 0.995006  4  1 33  4                                          
1.613808   0.0001 0.999271  4  1 33  0                                          
1.613860   0.0001 0.998856  4  1 33  0                                          
1.614376   0.0004 0.999313  4  1 33  0                                          
1.614485   0.0004 0.998731  4  1 33  0                                          
1.619454  25.7210 0.997618  4  1 33  5                                          
1.619456   0.0060 0.996996  4  1 32  0                                          
1.619469  25.7210 0.998813  4  1 33  5                                          
1.619656   0.0060 0.999417  4  1 32  0                                          
1.620850   0.0093 0.999805  4  1 32  0                                          
1.621162   0.0093 0.998186  4  1 32  0                                          
1.621548   0.0000 0.998543  4  1 33  0                                          
1.621680   0.0000 0.996619  4  1 33  0                                          
1.622082   0.0001 0.999775  4  1 34  0                                          
1.622105   0.0012 0.999672  4  1 34  0                                          
1.622119   0.0001 0.999655  4  1 34  0                                          
1.622152   0.0012 0.997468  4  1 34  0                                          
1.622282   0.0001 0.999018  4  1 34  0                                          
1.622341   0.0001 0.999722  4  1 34  0                                          
1.622418   0.0008 0.998463  4  1 34  0                                          
1.622480   0.0008 0.998705  4  1 34  0                                          
1.622941   0.0109 0.999747  4  1 34  0                                          
1.622995   0.0109 0.999445  4  1 34  0                                          
1.623404   0.0069 0.999848  4  1 34  0                                          
1.623467   0.0069 0.999888  4  1 34  0                                          
1.623490  62.5286 0.999835  4  1 33  6                                          
1.623585  62.5286 0.994873  4  1 33  6                                          
1.624577   0.0780 0.999827  4  1 34  0                                          
1.624637   0.0780 0.999203  4  1 34  0                                          
1.625243   0.0472 0.999593  4  1 34  0                                          
1.625304   0.0472 0.994748  4  1 34  0                                          
